Time,x,y,vx,vy
254.2,255.806,148.161,-2.82194,9.60829
254.3,255.514,149.119,-2.91816,9.58001
254.4,255.213,150.075,-3.01409,9.55076
254.5,254.902,151.027,-3.10973,9.52055
254.6,254.581,151.976,-3.20508,9.48938
254.7,254.251,152.921,-3.30011,9.45725
254.8,253.912,153.864,-3.39483,9.42417
254.9,253.563,154.803,-3.48922,9.39013
255,253.204,155.738,-3.58328,9.35514
255.1,252.837,156.67,-3.67698,9.31921
255.2,252.46,157.598,-3.77033,9.28234
255.3,252.073,158.523,-3.86332,9.24453
255.4,251.678,159.443,-3.95592,9.20578
255.5,251.273,160.36,-4.04815,9.16611
255.6,250.859,161.273,-4.13997,9.1255
255.7,250.436,162.181,-4.2314,9.08397
255.8,250.004,163.085,-4.32241,9.04152
255.9,249.562,163.985,-4.413,8.99816
256,249.112,164.88,-4.50315,8.95388
256.1,248.653,165.771,-4.59287,8.9087
256.2,248.184,166.657,-4.68213,8.86261
256.3,247.707,167.539,-4.77093,8.81562
256.4,247.221,168.416,-4.85927,8.76774
256.5,246.727,169.288,-4.94713,8.71898
256.6,246.223,170.155,-5.0345,8.66932
256.7,245.711,171.016,-5.12137,8.61879
256.8,245.19,171.873,-5.20774,8.56738
256.9,244.661,172.725,-5.2936,8.5151
257,244.123,173.571,-5.37893,8.46196
257.1,243.577,174.412,-5.46374,8.40795
257.2,243.022,175.247,-5.548,8.3531
257.3,242.459,176.077,-5.63171,8.29739
257.4,241.887,176.901,-5.71487,8.24084
257.5,241.307,177.719,-5.79746,8.18345
257.6,240.72,178.532,-5.87947,8.12523
257.7,240.123,179.338,-5.9609,8.06618
257.8,239.519,180.139,-6.04174,8.00631
257.9,238.907,180.934,-6.12198,7.94563
258,238.287,181.722,-6.20162,7.88413
258.1,237.659,182.504,-6.28063,7.82184
258.2,237.023,183.28,-6.35902,7.75874
258.3,236.379,184.049,-6.43678,7.69486
258.4,235.728,184.813,-6.5139,7.63019
258.5,235.069,185.569,-6.59037,7.56475
258.6,234.402,186.319,-6.66618,7.49853
258.7,233.728,187.062,-6.74132,7.43155
258.8,233.046,187.798,-6.8158,7.36381
258.9,232.358,188.528,-6.88959,7.29531
259,231.661,189.251,-6.9627,7.22608
259.1,230.958,189.966,-7.03511,7.1561
259.2,230.247,190.675,-7.10681,7.0854
259.3,229.529,191.376,-7.17781,7.01397
259.4,228.804,192.07,-7.24809,6.94183
259.5,228.073,192.757,-7.31764,6.86897
259.6,227.334,193.437,-7.38646,6.79542
259.7,226.589,194.109,-7.45454,6.72117
259.8,225.836,194.773,-7.52187,6.64623
259.9,225.078,195.43,-7.58845,6.57061
260,224.312,196.08,-7.65427,6.49432
260.1,223.54,196.722,-7.71932,6.41737
260.2,222.762,197.356,-7.78359,6.33976
260.3,221.977,197.982,-7.84709,6.2615
260.4,221.186,198.6,-7.9098,6.1826
260.5,220.389,199.21,-7.97171,6.10307
260.6,219.586,199.813,-8.03282,6.02291
260.7,218.776,200.407,-8.09312,5.94214
260.8,217.961,200.993,-8.15261,5.86076
260.9,217.14,201.571,-8.21128,5.77878
261,216.313,202.14,-8.26912,5.6962
261.1,215.481,202.702,-8.32613,5.61304
261.2,214.642,203.255,-8.38231,5.52931
261.3,213.799,203.799,-8.43764,5.44501
261.4,212.949,204.335,-8.49211,5.36015
261.5,212.095,204.863,-8.54574,5.27474
261.6,211.235,205.382,-8.5985,5.18879
261.7,210.37,205.892,-8.65039,5.10231
261.8,209.5,206.393,-8.70142,5.01531
261.9,208.625,206.886,-8.75156,4.92779
262,207.744,207.37,-8.80082,4.83976
262.1,206.86,207.845,-8.8492,4.75124
262.2,205.97,208.311,-8.89668,4.66223
262.3,205.076,208.769,-8.94326,4.57274
262.4,204.177,209.217,-8.98894,4.48278
262.5,203.273,209.656,-9.03371,4.39236
262.6,202.366,210.086,-9.07757,4.30149
262.7,201.453,210.507,-9.12051,4.21018
262.8,200.537,210.919,-9.16253,4.11844
262.9,199.617,211.322,-9.20363,4.02627
263,198.692,211.715,-9.24379,3.93369
263.1,197.764,212.099,-9.28302,3.84071
263.2,196.832,212.474,-9.32131,3.74733
263.3,195.896,212.839,-9.35865,3.65357
263.4,194.957,213.195,-9.39505,3.55943
263.5,194.014,213.542,-9.4305,3.46492
263.6,193.067,213.879,-9.46499,3.37006
263.7,192.117,214.206,-9.49853,3.27485
263.8,191.164,214.524,-9.5311,3.1793
263.9,190.208,214.833,-9.56271,3.08343
264,189.249,215.131,-9.59335,2.98724
264.1,188.286,215.42,-9.62302,2.89074
264.2,187.321,215.7,-9.65171,2.79395
264.3,186.353,215.969,-9.67943,2.69687
264.4,185.383,216.229,-9.70616,2.59951
264.5,184.409,216.48,-9.73191,2.50188
264.6,183.434,216.72,-9.75668,2.404
264.7,182.456,216.951,-9.78045,2.30587
264.8,181.475,217.171,-9.80324,2.2075
264.9,180.493,217.382,-9.82503,2.1089
265,179.508,217.583,-9.84582,2.01009
265.1,178.522,217.774,-9.86562,1.91107
265.2,177.533,217.956,-9.88441,1.81185
265.3,176.543,218.127,-9.90221,1.71245
265.4,175.551,218.288,-9.91899,1.61287
265.5,174.558,218.439,-9.93478,1.51313
265.6,173.563,218.581,-9.94955,1.41323
265.7,172.566,218.712,-9.96331,1.31318
265.8,171.569,218.833,-9.97607,1.213
265.9,170.57,218.945,-9.98781,1.11269
266,169.57,219.046,-9.99854,1.01227
266.1,168.569,219.137,-10.0082,0.911745
266.2,167.568,219.218,-10.0169,0.811126
266.3,166.565,219.289,-10.0246,0.710424
266.4,165.562,219.35,-10.0313,0.609648
266.5,164.558,219.401,-10.0369,0.50881
266.6,163.554,219.442,-10.0416,0.407919
266.7,162.55,219.472,-10.0452,0.306987
266.8,161.545,219.493,-10.0478,0.206023
266.9,160.54,219.504,-10.0493,0.105038
267,159.535,219.504,-10.0499,0.0040418
267.1,158.53,219.494,-10.0494,-0.0969545
267.2,157.525,219.474,-10.0479,-0.197941
267.3,156.521,219.445,-10.0454,-0.298906
267.4,155.516,219.405,-10.0419,-0.399841
267.5,154.513,219.355,-10.0373,-0.500735
267.6,153.51,219.294,-10.0317,-0.601577
267.7,152.507,219.224,-10.0252,-0.702356
267.8,151.505,219.144,-10.0176,-0.803064
267.9,150.504,219.053,-10.0089,-0.903688
268,149.504,218.953,-9.99929,-1.00422
268.1,148.506,218.843,-9.98864,-1.10465
268.2,147.508,218.722,-9.97698,-1.20496
268.3,146.511,218.592,-9.9643,-1.30515
268.4,145.516,218.451,-9.95061,-1.40521
268.5,144.523,218.301,-9.93591,-1.50512
268.6,143.531,218.14,-9.9202,-1.60487
268.7,142.54,217.97,-9.90349,-1.70446
268.8,141.552,217.789,-9.88578,-1.80388
268.9,140.565,217.599,-9.86706,-1.90311
269,139.58,217.399,-9.84734,-2.00214
269.1,138.598,217.189,-9.82662,-2.10096
269.2,137.617,216.969,-9.8049,-2.19957
269.3,136.639,216.739,-9.78219,-2.29796
269.4,135.663,216.499,-9.75849,-2.3961
269.5,134.69,216.25,-9.7338,-2.494
269.6,133.719,215.991,-9.70812,-2.59165
269.7,132.751,215.722,-9.68146,-2.68902
269.8,131.785,215.443,-9.65382,-2.78612
269.9,130.823,215.155,-9.6252,-2.88294
270,129.863,214.857,-9.59561,-2.97945
270.1,128.907,214.549,-9.56504,-3.07566
270.2,127.954,214.232,-9.53351,-3.17156
270.3,127.003,213.905,-9.50101,-3.26712
270.4,126.057,213.569,-9.46754,-3.36235
270.5,125.113,213.224,-9.43312,-3.45724
270.6,124.174,212.868,-9.39775,-3.55177
270.7,123.237,212.504,-9.36142,-3.64593
270.8,122.305,212.13,-9.32415,-3.73972
270.9,121.376,211.746,-9.28593,-3.83313
271,120.452,211.354,-9.24678,-3.92614
271.1,119.531,210.952,-9.20669,-4.01874
271.2,118.615,210.541,-9.16566,-4.11094
271.3,117.702,210.121,-9.12372,-4.20271
271.4,116.794,209.691,-9.08085,-4.29405
271.5,115.89,209.253,-9.03706,-4.38495
271.6,114.991,208.805,-8.99236,-4.4754
271.7,114.096,208.349,-8.94675,-4.56538
271.8,113.206,207.883,-8.90024,-4.6549
271.9,112.321,207.409,-8.85283,-4.74394
272,111.441,206.925,-8.80452,-4.8325
272.1,110.565,206.433,-8.75533,-4.92056
272.2,109.695,205.933,-8.70526,-5.00811
272.3,108.829,205.423,-8.6543,-5.09515
272.4,107.969,204.905,-8.60248,-5.18167
272.5,107.114,204.378,-8.54978,-5.26765
272.6,106.264,203.843,-8.49623,-5.3531
272.7,105.42,203.299,-8.44182,-5.43799
272.8,104.582,202.747,-8.38656,-5.52233
272.9,103.748,202.186,-8.33045,-5.6061
273,102.921,201.617,-8.27351,-5.6893
273.1,102.1,201.04,-8.21573,-5.77192
273.2,101.284,200.455,-8.15713,-5.85394
273.3,100.474,199.861,-8.09771,-5.93536
273.4,99.6703,199.26,-8.03747,-6.01618
273.5,98.8727,198.65,-7.97643,-6.09638
273.6,98.0812,198.032,-7.91458,-6.17595
273.7,97.296,197.407,-7.85194,-6.25489
273.8,96.5172,196.774,-7.78851,-6.3332
273.9,95.7448,196.132,-7.7243,-6.41085
274,94.9788,195.484,-7.65931,-6.48785
274.1,94.2195,194.827,-7.59356,-6.56418
274.2,93.4668,194.163,-7.52704,-6.63985
274.3,92.7208,193.492,-7.45977,-6.71483
274.4,91.9816,192.813,-7.39175,-6.78913
274.5,91.2493,192.127,-7.323,-6.86273
274.6,90.524,191.433,-7.25351,-6.93564
274.7,89.8056,190.732,-7.18329,-7.00783
274.8,89.0944,190.024,-7.11235,-7.07931
274.9,88.3903,189.309,-7.04071,-7.15006
275,87.6935,188.587,-6.96836,-7.22009
275.1,87.004,187.858,-6.89531,-7.28938
275.2,86.3218,187.123,-6.82158,-7.35792
275.3,85.6471,186.38,-6.74717,-7.42571
275.4,84.9799,185.631,-6.67208,-7.49275
275.5,84.3202,184.875,-6.59632,-7.55902
275.6,83.6683,184.112,-6.51991,-7.62452
275.7,83.024,183.343,-6.44285,-7.68925
275.8,82.3875,182.568,-6.36515,-7.75319
275.9,81.7588,181.786,-6.28682,-7.81634
276,81.138,180.999,-6.20786,-7.87869
276.1,80.5252,180.205,-6.12828,-7.94024
276.2,79.9203,179.404,-6.0481,-8.00098
276.3,79.3236,178.598,-5.96731,-8.06091
276.4,78.735,177.786,-5.88593,-8.12002
276.5,78.1546,176.969,-5.80397,-8.1783
276.6,77.5825,176.145,-5.72144,-8.23575
276.7,77.0186,175.316,-5.63833,-8.29236
276.8,76.4632,174.481,-5.55467,-8.34813
276.9,75.9161,173.641,-5.47046,-8.40305
277,75.3776,172.795,-5.38571,-8.45712
277.1,74.8475,171.944,-5.30042,-8.51033
277.2,74.3261,171.088,-5.21462,-8.56267
277.3,73.8132,170.226,-5.1283,-8.61414
277.4,73.3091,169.36,-5.04147,-8.66474
277.5,72.8137,168.488,-4.95415,-8.71446
277.6,72.327,167.612,-4.86634,-8.7633
277.7,71.8492,166.731,-4.77805,-8.81124
277.8,71.3803,165.845,-4.68929,-8.8583
277.9,70.9203,164.955,-4.60007,-8.90445
278,70.4693,164.06,-4.5104,-8.9497
278.1,70.0272,163.16,-4.42029,-8.99405
278.2,69.5942,162.256,-4.32975,-9.03748
278.3,69.1704,161.348,-4.23878,-9.08
278.4,68.7556,160.436,-4.1474,-9.1216
278.5,68.3501,159.52,-4.05561,-9.16228
278.6,67.9537,158.6,-3.96343,-9.20203
278.7,67.5666,157.676,-3.87086,-9.24085
278.8,67.1888,156.748,-3.77792,-9.27873
278.9,66.8204,155.816,-3.68461,-9.31567
279,66.4613,154.881,-3.59094,-9.35168
279.1,66.1116,153.942,-3.49693,-9.38674
279.2,65.7713,153,-3.40257,-9.42085
279.3,65.4406,152.055,-3.30789,-9.45401
279.4,65.1193,151.106,-3.21289,-9.48621
279.5,64.8075,150.155,-3.11758,-9.51746
279.6,64.5053,149.2,-3.02197,-9.54774
279.7,64.2127,148.242,-2.92607,-9.57707
279.8,63.9297,147.282,-2.82989,-9.60543
279.9,63.6564,146.318,-2.73345,-9.63281
280,63.3927,145.352,-2.63674,-9.65923
280.1,63.1387,144.384,-2.53978,-9.68468
280.2,62.8945,143.413,-2.44257,-9.70915
280.3,62.6599,142.44,-2.34514,-9.73264
280.4,62.4352,141.464,-2.24749,-9.75515
280.5,62.2202,140.487,-2.14963,-9.77668
280.6,62.0151,139.507,-2.05156,-9.79723
280.7,61.8197,138.525,-1.9533,-9.81679
280.8,61.6343,137.542,-1.85487,-9.83536
280.9,61.4586,136.556,-1.75626,-9.85295
281,61.2929,135.569,-1.65749,-9.86954
281.1,61.137,134.581,-1.55856,-9.88515
281.2,60.9911,133.591,-1.4595,-9.89976
281.3,60.855,132.6,-1.3603,-9.91337
281.4,60.7289,131.607,-1.26099,-9.92599
281.5,60.6128,130.613,-1.16156,-9.93762
281.6,60.5066,129.618,-1.06203,-9.94825
281.7,60.4103,128.623,-0.962409,-9.95788
281.8,60.3241,127.626,-0.862706,-9.96651
281.9,60.2478,126.628,-0.762932,-9.97414
282,60.1815,125.63,-0.663097,-9.98078
282.1,60.1252,124.632,-0.56321,-9.98641
282.2,60.0788,123.633,-0.463282,-9.99105
282.3,60.0425,122.633,-0.363322,-9.99468
282.4,60.0162,121.633,-0.263341,-9.99731
282.5,59.9998,120.634,-0.163349,-9.99895
282.6,59.9935,119.634,-0.0633552,-9.99958
282.7,59.9972,118.634,0.0366297,-9.99921
282.8,60.0108,117.634,0.136596,-9.99785
282.9,60.0345,116.634,0.236534,-9.99548
283,60.0681,115.635,0.336433,-9.99212
283.1,60.1117,114.636,0.436283,-9.98776
283.2,60.1653,113.638,0.536075,-9.9824
283.3,60.2289,112.641,0.635799,-9.97605
283.4,60.3025,111.644,0.735444,-9.9687
283.5,60.386,110.648,0.835,-9.96035
283.6,60.4794,109.653,0.934459,-9.95101
283.7,60.5828,108.658,1.03381,-9.94068
283.8,60.6961,107.666,1.13304,-9.92936
283.9,60.8193,106.674,1.23215,-9.91705
284,60.9524,105.683,1.33111,-9.90376
284.1,61.0954,104.694,1.42993,-9.88947
284.2,61.2483,103.707,1.52859,-9.8742
284.3,61.411,102.721,1.62709,-9.85795
284.4,61.5835,101.737,1.72541,-9.84072
284.5,61.7659,100.755,1.82354,-9.82251
284.6,61.958,99.7746,1.92148,-9.80333
284.7,62.16,98.7963,2.0192,-9.78316
284.8,62.3716,97.8201,2.11672,-9.76203
284.9,62.593,96.8461,2.21401,-9.73993
285,62.8241,95.8744,2.31106,-9.71686
285.1,63.0649,94.9051,2.40787,-9.69282
285.2,63.3154,93.9384,2.50443,-9.66783
285.3,63.5754,92.9742,2.60072,-9.64187
285.4,63.8451,92.0127,2.69674,-9.61496
285.5,64.1244,91.054,2.79248,-9.58709
285.6,64.4131,90.0981,2.88792,-9.55828
285.7,64.7115,89.1453,2.98307,-9.52851
285.8,65.0192,88.1955,3.0779,-9.49781
285.9,65.3365,87.2489,3.17242,-9.46616
286,65.6631,86.3055,3.2666,-9.43357
286.1,65.9992,85.3655,3.36045,-9.40005
286.2,66.3446,84.429,3.45395,-9.3656
286.3,66.6993,83.4959,3.54709,-9.33023
286.4,67.0633,82.5666,3.63987,-9.29393
286.5,67.4365,81.6409,3.73227,-9.25671
286.6,67.8189,80.719,3.82429,-9.21857
286.7,68.2105,79.8011,3.91592,-9.17953
286.8,68.6112,78.8871,4.00714,-9.13958
286.9,69.021,77.9772,4.09795,-9.09872
287,69.4399,77.0715,4.18835,-9.05697
287.1,69.8677,76.1701,4.27831,-9.01433
287.2,70.3045,75.273,4.36784,-8.97079
287.3,70.7502,74.3804,4.45693,-8.92637
287.4,71.2047,73.4923,4.54555,-8.88107
287.5,71.6681,72.6088,4.63372,-8.83489
287.6,72.1402,71.73,4.72141,-8.78784
287.7,72.6211,70.856,4.80863,-8.73992
287.8,73.1106,69.9869,4.89535,-8.69115
287.9,73.6088,69.1228,4.98158,-8.64151
288,74.1155,68.2637,5.0673,-8.59103
288.1,74.6308,67.4097,5.15251,-8.5397
288.2,75.1545,66.5609,5.2372,-8.48753
288.3,75.6866,65.7175,5.32135,-8.43453
288.4,76.2271,64.8794,5.40497,-8.38069
288.5,76.7759,64.0468,5.48804,-8.32603
288.6,77.333,63.2198,5.57056,-8.27055
288.7,77.8982,62.3983,5.65252,-8.21426
288.8,78.4716,61.5826,5.7339,-8.15716
288.9,79.0531,60.7727,5.81471,-8.09926
289,79.6426,59.9686,5.89493,-8.04057
289.1,80.2401,59.1705,5.97456,-7.98108
289.2,80.8454,58.3784,6.05358,-7.92081
289.3,81.4586,57.5925,6.132,-7.85977
289.4,82.0796,56.8127,6.2098,-7.79795
289.5,82.7083,56.0391,6.28697,-7.73537
289.6,83.3446,55.2719,6.36352,-7.67202
289.7,83.9886,54.5111,6.43942,-7.60793
289.8,84.6401,53.7568,6.51468,-7.54309
289.9,85.299,53.0091,6.58929,-7.47751
290,85.9653,52.268,6.66323,-7.41119
290.1,86.639,51.5335,6.73651,-7.34415
290.2,87.3199,50.8059,6.80911,-7.2764
290.3,88.008,50.0851,6.88103,-7.20792
290.4,88.7032,49.3712,6.95227,-7.13875
290.5,89.4055,48.6643,7.0228,-7.06887
290.6,90.1147,47.9645,7.09264,-6.9983
290.7,90.8309,47.2718,7.16176,-6.92705
290.8,91.5539,46.5863,7.23018,-6.85512
290.9,92.2837,45.908,7.29786,-6.78252
291,93.0202,45.2371,7.36482,-6.70925
291.1,93.7633,44.5736,7.43105,-6.63533
291.2,94.513,43.9175,7.49653,-6.56076
291.3,95.2691,43.269,7.56127,-6.48555
291.4,96.0316,42.628,7.62525,-6.40971
291.5,96.8005,41.9947,7.68848,-6.33323
291.6,97.5756,41.3691,7.75094,-6.25614
291.7,98.3568,40.7512,7.81262,-6.17844
291.8,99.1442,40.1412,7.87353,-6.10014
291.9,99.9375,39.5391,7.93366,-6.02124
292,100.737,38.9449,7.99299,-5.94175
292.1,101.542,38.3587,8.05153,-5.86168
292.2,102.353,37.7806,8.10927,-5.78104
292.3,103.17,37.2106,8.16621,-5.69984
292.4,103.992,36.6488,8.22233,-5.61808
292.5,104.82,36.0953,8.27764,-5.53577
292.6,105.653,35.55,8.33212,-5.45293
292.7,106.491,35.013,8.38578,-5.36955
292.8,107.335,34.4844,8.43861,-5.28564
292.9,108.184,33.9643,8.4906,-5.20123
293,109.038,33.4527,8.54174,-5.1163
293.1,109.898,32.9496,8.59204,-5.03088
293.2,110.762,32.4551,8.64149,-4.94496
293.3,111.631,31.9692,8.69008,-4.85857
293.4,112.505,31.4921,8.73781,-4.7717
293.5,113.383,31.0236,8.78468,-4.68437
293.6,114.266,30.564,8.83067,-4.59658
293.7,115.154,30.1131,8.87579,-4.50834
293.8,116.046,29.6712,8.92004,-4.41966
293.9,116.942,29.2381,8.9634,-4.33056
294,117.843,28.814,9.00587,-4.24103
294.1,118.747,28.3989,9.04745,-4.15109
294.2,119.656,27.9928,9.08814,-4.06075
294.3,120.569,27.5958,9.12792,-3.97001
294.4,121.486,27.2079,9.16681,-3.87888
294.5,122.406,26.8292,9.20479,-3.78738
294.6,123.33,26.4597,9.24186,-3.69551
294.7,124.258,26.0993,9.27801,-3.60328
294.8,125.189,25.7483,9.31325,-3.5107
294.9,126.124,25.4065,9.34757,-3.41778
295,127.062,25.074,9.38097,-3.32452
295.1,128.004,24.7509,9.41344,-3.23094
295.2,128.948,24.4372,9.44498,-3.13705
295.3,129.896,24.1329,9.47559,-3.04286
295.4,130.846,23.8381,9.50526,-2.94836
295.5,131.8,23.5528,9.53399,-2.85359
295.6,132.756,23.2769,9.56179,-2.75853
295.7,133.715,23.0106,9.58864,-2.66321
295.8,134.676,22.7538,9.61454,-2.56762
295.9,135.64,22.5066,9.6395,-2.47179
296,136.606,22.2691,9.6635,-2.37572
296.1,137.575,22.0411,9.68655,-2.27941
296.2,138.546,21.8228,9.70865,-2.18289
296.3,139.519,21.6142,9.72979,-2.08615
296.4,140.494,21.4153,9.74997,-1.98921
296.5,141.471,21.2261,9.76919,-1.89208
296.6,142.45,21.0466,9.78744,-1.79477
296.7,143.43,20.8769,9.80474,-1.69728
296.8,144.412,20.7169,9.82106,-1.59962
296.9,145.396,20.5667,9.83642,-1.50181
297,146.381,20.4264,9.8508,-1.40385
297.1,147.367,20.2958,9.86422,-1.30576
297.2,148.355,20.175,9.87667,-1.20754
297.3,149.344,20.0641,9.88814,-1.1092
297.4,150.334,19.963,9.89863,-1.01076
297.5,151.324,19.8718,9.90816,-0.912217
297.6,152.316,19.7905,9.9167,-0.813586
297.7,153.309,19.719,9.92427,-0.714875
297.8,154.302,19.6574,9.93086,-0.616096
297.9,155.295,19.6056,9.93647,-0.517256
298,156.289,19.5638,9.94111,-0.418366
298.1,157.284,19.5318,9.94476,-0.319435
298.2,158.279,19.5098,9.94744,-0.220474
298.3,159.274,19.4977,9.94913,-0.121491
298.4,160.269,19.4954,9.94985,-0.0224957
298.5,161.263,19.5031,9.94959,0.0765016
298.6,162.258,19.5206,9.94834,0.175492
298.7,163.253,19.548,9.94612,0.274465
298.8,164.247,19.5854,9.94291,0.373411
298.9,165.241,19.6326,9.93873,0.472321
299,166.234,19.6897,9.93357,0.571186
299.1,167.227,19.7567,9.92743,0.669995
299.2,168.219,19.8336,9.92031,0.768739
299.3,169.21,19.9204,9.91221,0.867409
299.4,170.201,20.017,9.90314,0.965995
299.5,171.19,20.1234,9.89309,1.06449
299.6,172.178,20.2397,9.88207,1.16288
299.7,173.165,20.3658,9.87007,1.26115
299.8,174.151,20.5017,9.8571,1.35931
299.9,175.135,20.6475,9.84316,1.45733
300,176.118,20.803,9.82825,1.55521
300.1,177.099,20.9683,9.81237,1.65294
300.2,178.079,21.1433,9.79552,1.75051
300.3,179.057,21.3281,9.77771,1.84791
300.4,180.033,21.5226,9.75893,1.94513
300.5,181.006,21.7269,9.73919,2.04216
300.6,181.978,21.9408,9.71849,2.13899
300.7,182.948,22.1643,9.69684,2.23562
300.8,183.915,22.3975,9.67422,2.33203
300.9,184.881,22.6403,9.65066,2.42821
301,185.843,22.8928,9.62614,2.52415
301.1,186.803,23.1547,9.60067,2.61986
301.2,187.761,23.4263,9.57425,2.7153
301.3,188.715,23.7073,9.54689,2.81049
301.4,189.667,23.9979,9.51859,2.9054
301.5,190.616,24.2979,9.48934,3.00003
301.6,191.562,24.6073,9.45917,3.09436
301.7,192.505,24.9261,9.42805,3.1884
301.8,193.444,25.2543,9.39601,3.28213
301.9,194.381,25.5919,9.36304,3.37553
302,195.314,25.9388,9.32914,3.46861
302.1,196.243,26.2949,9.29432,3.56135
302.2,197.169,26.6603,9.25858,3.65375
302.3,198.091,27.0349,9.22193,3.74579
302.4,199.01,27.4186,9.18437,3.83747
302.5,199.924,27.8115,9.1459,3.92877
302.6,200.835,28.2134,9.10652,4.01969
302.7,201.741,28.6245,9.06625,4.11023
302.8,202.644,29.0445,9.02507,4.20036
302.9,203.542,29.4735,8.98301,4.29008
303,204.436,29.9115,8.94005,4.37938
303.1,205.326,30.3583,8.89621,4.46826
303.2,206.211,30.8139,8.85149,4.55671
303.3,207.092,31.2784,8.8059,4.64471
303.4,207.968,31.7516,8.75943,4.73226
303.5,208.839,32.2336,8.71209,4.81934
303.6,209.705,32.7242,8.66389,4.90596
303.7,210.567,33.2234,8.61483,4.9921
303.8,211.423,33.7312,8.56492,5.07776
303.9,212.275,34.2475,8.51416,5.16292
304,213.121,34.7722,8.46255,5.24757
304.1,213.962,35.3054,8.41011,5.33172
304.2,214.797,35.8469,8.35682,5.41534
304.3,215.628,36.3968,8.30271,5.49844
304.4,216.453,36.9549,8.24778,5.581
304.5,217.272,37.5212,8.19203,5.66302
304.6,218.085,38.0956,8.13546,5.74448
304.7,218.893,38.6781,8.07808,5.82539
304.8,219.695,39.2687,8.0199,5.90572
304.9,220.491,39.8673,7.96093,5.98548
305,221.281,40.4737,7.90116,6.06466
305.1,222.065,41.0881,7.8406,6.14324
305.2,222.843,41.7102,7.77927,6.22123
305.3,223.615,42.34,7.71716,6.2986
305.4,224.38,42.9776,7.65428,6.37536
305.5,225.139,43.6227,7.59064,6.4515
305.6,225.892,44.2754,7.52624,6.52701
305.7,226.638,44.9356,7.46109,6.60188
305.8,227.378,45.6032,7.3952,6.6761
305.9,228.111,46.2782,7.32857,6.74967
306,228.837,46.9605,7.26121,6.82259
306.1,229.556,47.6499,7.19312,6.89483
306.2,230.268,48.3466,7.12432,6.9664
306.3,230.974,49.0503,7.0548,7.03729
306.4,231.672,49.7611,6.98458,7.10749
306.5,232.364,50.4788,6.91365,7.17699
306.6,233.048,51.2033,6.84204,7.24579
306.7,233.725,51.9347,6.76974,7.31388
306.8,234.395,52.6728,6.69677,7.38126
306.9,235.057,53.4176,6.62312,7.44791
307,235.712,54.169,6.54881,7.51383
307.1,236.359,54.9269,6.47384,7.57901
307.2,236.999,55.6913,6.39822,7.64345
307.3,237.631,56.462,6.32196,7.70715
307.4,238.256,57.239,6.24506,7.77008
307.5,238.872,58.0222,6.16754,7.83226
307.6,239.481,58.8116,6.0894,7.89366
307.7,240.082,59.607,6.01064,7.95429
307.8,240.676,60.4084,5.93128,8.01414
307.9,241.261,61.2157,5.85132,8.0732
308,241.838,62.0289,5.77077,8.13147
308.1,242.407,62.8478,5.68964,8.18894
308.2,242.968,63.6723,5.60794,8.2456
308.3,243.52,64.5025,5.52567,8.30146
308.4,244.064,65.3381,5.44284,8.3565
308.5,244.6,66.1792,5.35946,8.41071
308.6,245.128,67.0256,5.27554,8.4641
308.7,245.647,67.8773,5.19109,8.51666
308.8,246.158,68.7341,5.10611,8.56837
308.9,246.66,69.5961,5.02061,8.61925
309,247.153,70.463,4.9346,8.66927
309.1,247.638,71.3348,4.84809,8.71844
309.2,248.114,72.2115,4.76109,8.76676
309.3,248.581,73.0929,4.6736,8.8142
309.4,249.04,73.979,4.58564,8.86078
309.5,249.49,74.8696,4.49721,8.90649
309.6,249.931,75.7648,4.40833,8.95131
309.7,250.362,76.6643,4.31899,8.99526
309.8,250.785,77.5681,4.22921,9.03831
309.9,251.199,78.4762,4.139,9.08047
310,251.604,79.3884,4.04837,9.12174
310.1,252,80.3046,3.95732,9.16211
310.2,252.386,81.2247,3.86586,9.20157
310.3,252.764,82.1487,3.77401,9.24012
310.4,253.132,83.0765,3.68177,9.27775
310.5,253.491,84.008,3.58915,9.31447
310.6,253.841,84.943,3.49617,9.35027
310.7,254.181,85.8815,3.40282,9.38515
310.8,254.512,86.8234,3.30912,9.41909
310.9,254.833,87.7686,3.21507,9.4521
311,255.145,88.717,3.12069,9.48418
311.1,255.448,89.6686,3.02599,9.51532
311.2,255.741,90.6231,2.93098,9.54551
311.3,256.025,91.5806,2.83566,9.57476
311.4,256.299,92.5409,2.74004,9.60306
311.5,256.563,93.5039,2.64414,9.63041
311.6,256.818,94.4696,2.54796,9.6568
311.7,257.063,95.4378,2.45151,9.68223
311.8,257.298,96.4085,2.3548,9.7067
311.9,257.524,97.3815,2.25784,9.73021
312,257.74,98.3568,2.16065,9.75275
312.1,257.947,99.3342,2.06322,9.77433
312.2,258.143,100.314,1.96558,9.79493
312.3,258.33,101.295,1.86772,9.81456
312.4,258.507,102.279,1.76967,9.83321
312.5,258.674,103.264,1.67142,9.85088
312.6,258.831,104.25,1.57299,9.86758
312.7,258.979,105.239,1.47439,9.88329
312.8,259.116,106.228,1.37563,9.89802
312.9,259.244,107.22,1.27672,9.91176
313,259.362,108.212,1.17767,9.92452
313.1,259.47,109.206,1.07848,9.93629
313.2,259.568,110.2,0.979169,9.94706
313.3,259.656,111.196,0.879746,9.95685
313.4,259.734,112.193,0.780221,9.96564
313.5,259.802,113.19,0.680603,9.97344
313.6,259.86,114.188,0.580902,9.98024
