Time,x,y,vx,vy
59.6,255.015,88.379,3.16058,9.47072
59.7,255.322,89.3293,3.06601,9.50226
59.8,255.619,90.2825,2.97113,9.53285
59.9,255.906,91.2388,2.87594,9.5625
60,256.184,92.1979,2.78044,9.5912
60.1,256.453,93.1598,2.68466,9.61895
60.2,256.712,94.1244,2.58859,9.64574
60.3,256.961,95.0915,2.49226,9.67158
60.4,257.2,96.0612,2.39566,9.69646
60.5,257.43,97.0332,2.2988,9.72037
60.6,257.651,98.0076,2.20171,9.74332
60.7,257.861,98.9841,2.10438,9.7653
60.8,258.062,99.9627,2.00683,9.78632
60.9,258.253,100.943,1.90906,9.80636
61,258.434,101.926,1.81109,9.82542
61.1,258.605,102.91,1.71292,9.84351
61.2,258.766,103.896,1.61457,9.86062
61.3,258.918,104.884,1.51604,9.87675
61.4,259.06,105.873,1.41735,9.89189
61.5,259.192,106.864,1.3185,9.90605
61.6,259.314,107.856,1.2195,9.91922
61.7,259.426,108.849,1.12037,9.93141
61.8,259.528,109.843,1.02111,9.9426
61.9,259.62,110.838,0.921737,9.95281
62,259.702,111.835,0.822255,9.96202
62.1,259.774,112.832,0.722675,9.97024
62.2,259.837,113.829,0.623009,9.97746
62.3,259.889,114.828,0.523265,9.98369
62.4,259.931,115.827,0.423454,9.98892
62.5,259.964,116.826,0.323586,9.99315
62.6,259.986,117.826,0.223671,9.99639
62.7,259.998,118.825,0.123718,9.99862
62.8,260.001,119.825,0.023738,9.99986
62.9,259.993,120.825,-0.0762595,10.0001
63,259.976,121.825,-0.176264,9.99934
63.1,259.948,122.825,-0.276267,9.99757
63.2,259.91,123.825,-0.376256,9.99481
63.3,259.863,124.824,-0.476223,9.99105
63.4,259.805,125.822,-0.576157,9.98628
63.5,259.737,126.82,-0.676049,9.98052
63.6,259.66,127.818,-0.775888,9.97375
63.7,259.572,128.814,-0.875664,9.96599
63.8,259.475,129.81,-0.975368,9.95723
63.9,259.367,130.805,-1.07499,9.94746
64,259.25,131.798,-1.17452,9.9367
64.1,259.122,132.791,-1.27394,9.92495
64.2,258.985,133.782,-1.37325,9.9122
64.3,258.838,134.772,-1.47244,9.89845
64.4,258.681,135.76,-1.5715,9.88371
64.5,258.514,136.747,-1.67041,9.86797
64.6,258.337,137.732,-1.76917,9.85124
64.7,258.15,138.716,-1.86777,9.83353
64.8,257.953,139.697,-1.9662,9.81482
64.9,257.747,140.677,-2.06444,9.79513
65,257.531,141.654,-2.16249,9.77445
65.1,257.305,142.629,-2.26034,9.75279
65.2,257.069,143.602,-2.35797,9.73015
65.3,256.823,144.573,-2.45539,9.70652
65.4,256.568,145.541,-2.55257,9.68192
65.5,256.303,146.507,-2.64951,9.65635
65.6,256.028,147.47,-2.74619,9.6298
65.7,255.744,148.43,-2.84262,9.60228
65.8,255.45,149.387,-2.93877,9.57379
65.9,255.147,150.342,-3.03464,9.54433
66,254.834,151.293,-3.13023,9.51392
66.1,254.511,152.242,-3.22551,9.48254
66.2,254.179,153.187,-3.32048,9.4502
66.3,253.838,154.128,-3.41513,9.41692
66.4,253.487,155.067,-3.50944,9.38267
66.5,253.126,156.001,-3.60343,9.34749
66.6,252.757,156.932,-3.69706,9.31135
66.7,252.378,157.86,-3.79033,9.27428
66.8,251.989,158.783,-3.88323,9.23626
66.9,251.592,159.703,-3.97576,9.19732
67,251.185,160.619,-4.0679,9.15744
67.1,250.769,161.531,-4.15964,9.11664
67.2,250.344,162.438,-4.25098,9.07491
67.3,249.91,163.341,-4.3419,9.03226
67.4,249.467,164.24,-4.4324,8.9887
67.5,249.014,165.135,-4.52246,8.94423
67.6,248.553,166.025,-4.61208,8.89885
67.7,248.083,166.91,-4.70125,8.85257
67.8,247.604,167.79,-4.78996,8.80539
67.9,247.116,168.666,-4.87819,8.75732
68,246.62,169.537,-4.96595,8.70836
68.1,246.114,170.403,-5.05321,8.65851
68.2,245.6,171.264,-5.13998,8.60779
68.3,245.078,172.119,-5.22625,8.55619
68.4,244.546,172.97,-5.31199,8.50372
68.5,244.007,173.815,-5.39722,8.45039
68.6,243.458,174.654,-5.48191,8.3962
68.7,242.902,175.488,-5.56605,8.34116
68.8,242.337,176.317,-5.64965,8.28527
68.9,241.764,177.14,-5.73269,8.22854
69,241.182,177.957,-5.81516,8.17097
69.1,240.592,178.768,-5.89705,8.11256
69.2,239.995,179.573,-5.97836,8.05334
69.3,239.389,180.373,-6.05907,7.99329
69.4,238.775,181.166,-6.13918,7.93243
69.5,238.153,181.953,-6.21869,7.87076
69.6,237.523,182.734,-6.29757,7.80829
69.7,236.886,183.508,-6.37583,7.74502
69.8,236.24,184.276,-6.45345,7.68097
69.9,235.587,185.038,-6.53044,7.61613
70,234.926,185.793,-6.60677,7.55051
70.1,234.258,186.542,-6.68244,7.48412
70.2,233.583,187.283,-6.75744,7.41698
70.3,232.899,188.018,-6.83177,7.34907
70.4,232.209,188.746,-6.90542,7.28041
70.5,231.511,189.467,-6.97838,7.21101
70.6,230.806,190.181,-7.05065,7.14088
70.7,230.094,190.888,-7.1222,7.07001
70.8,229.374,191.588,-7.19305,6.99842
70.9,228.648,192.281,-7.26318,6.92612
71,227.915,192.966,-7.33257,6.85311
71.1,227.175,193.644,-7.40124,6.7794
71.2,226.428,194.315,-7.46916,6.705
71.3,225.674,194.978,-7.53634,6.62991
71.4,224.914,195.633,-7.60276,6.55414
71.5,224.147,196.281,-7.66841,6.4777
71.6,223.374,196.921,-7.7333,6.4006
71.7,222.594,197.553,-7.79741,6.32284
71.8,221.808,198.178,-7.86074,6.24444
71.9,221.016,198.794,-7.92328,6.1654
72,220.217,199.403,-7.98502,6.08572
72.1,219.412,200.003,-8.04597,6.00543
72.2,218.602,200.596,-8.1061,5.92451
72.3,217.785,201.18,-8.16541,5.84299
72.4,216.963,201.756,-8.22391,5.76087
72.5,216.135,202.324,-8.28158,5.67816
72.6,215.301,202.883,-8.33841,5.59487
72.7,214.461,203.434,-8.39441,5.51101
72.8,213.616,203.977,-8.44956,5.42658
72.9,212.766,204.511,-8.50385,5.34159
73,211.91,205.037,-8.5573,5.25606
73.1,211.049,205.554,-8.60987,5.16998
73.2,210.183,206.062,-8.66158,5.08338
73.3,209.312,206.562,-8.71242,4.99625
73.4,208.436,207.053,-8.76238,4.90861
73.5,207.555,207.535,-8.81145,4.82047
73.6,206.669,208.008,-8.85964,4.73183
73.7,205.778,208.472,-8.90693,4.64271
73.8,204.883,208.927,-8.95332,4.55311
73.9,203.983,209.374,-8.9988,4.46304
74,203.078,209.811,-9.04338,4.37251
74.1,202.17,210.239,-9.08704,4.28153
74.2,201.257,210.658,-9.12979,4.19012
74.3,200.34,211.068,-9.17161,4.09827
74.4,199.418,211.469,-9.21251,4.006
74.5,198.493,211.86,-9.25247,3.91332
74.6,197.564,212.242,-9.2915,3.82023
74.7,196.631,212.615,-9.32958,3.72676
74.8,195.694,212.978,-9.36673,3.6329
74.9,194.754,213.332,-9.40292,3.53867
75,193.81,213.676,-9.43817,3.44407
75.1,192.863,214.011,-9.47245,3.34912
75.2,191.912,214.336,-9.50578,3.25382
75.3,190.959,214.652,-9.53815,3.15819
75.4,190.002,214.959,-9.56955,3.06223
75.5,189.042,215.255,-9.59998,2.96596
75.6,188.079,215.542,-9.62944,2.86938
75.7,187.113,215.819,-9.65792,2.77251
75.8,186.144,216.087,-9.68542,2.67535
75.9,185.173,216.345,-9.71194,2.57792
76,184.199,216.593,-9.73748,2.48022
76.1,183.223,216.831,-9.76203,2.38227
76.2,182.245,217.059,-9.78559,2.28407
76.3,181.264,217.278,-9.80816,2.18563
76.4,180.281,217.487,-9.82973,2.08697
76.5,179.296,217.685,-9.8503,1.9881
76.6,178.309,217.874,-9.86988,1.88902
76.7,177.32,218.053,-9.88846,1.78974
76.8,176.329,218.222,-9.90603,1.69028
76.9,175.337,218.381,-9.9226,1.59065
77,174.343,218.53,-9.93816,1.49085
77.1,173.348,218.67,-9.95271,1.3909
77.2,172.351,218.799,-9.96625,1.29081
77.3,171.353,218.918,-9.97878,1.19058
77.4,170.354,219.027,-9.99029,1.09023
77.5,169.354,219.126,-10.0008,0.989765
77.6,168.353,219.215,-10.0103,0.8892
77.7,167.351,219.293,-10.0188,0.788543
77.8,166.349,219.362,-10.0262,0.687804
77.9,165.346,219.421,-10.0326,0.586995
78,164.342,219.47,-10.0381,0.486125
78.1,163.338,219.508,-10.0425,0.385205
78.2,162.333,219.536,-10.0458,0.284245
78.3,161.328,219.555,-10.0482,0.183255
78.4,160.323,219.563,-10.0495,0.0822467
78.5,159.318,219.561,-10.0499,-0.0187703
78.6,158.313,219.549,-10.0492,-0.119786
78.7,157.309,219.527,-10.0474,-0.220789
78.8,156.304,219.495,-10.0447,-0.321769
78.9,155.3,219.453,-10.0409,-0.422716
79,154.296,219.4,-10.0361,-0.52362
79.1,153.293,219.338,-10.0303,-0.62447
79.2,152.291,219.265,-10.0235,-0.725256
79.3,151.289,219.183,-10.0157,-0.825967
79.4,150.289,219.09,-10.0068,-0.926593
79.5,149.289,218.987,-9.99696,-1.02712
79.6,148.29,218.875,-9.98607,-1.12755
79.7,147.293,218.752,-9.97417,-1.22786
79.8,146.297,218.619,-9.96126,-1.32804
79.9,145.302,218.476,-9.94734,-1.42809
80,144.309,218.323,-9.93241,-1.52799
80.1,143.317,218.161,-9.91647,-1.62773
80.2,142.327,217.988,-9.89952,-1.7273
80.3,141.339,217.805,-9.88157,-1.8267
80.4,140.353,217.613,-9.86261,-1.92591
80.5,139.369,217.41,-9.84266,-2.02492
80.6,138.386,217.198,-9.8217,-2.12372
80.7,137.406,216.976,-9.79975,-2.2223
80.8,136.429,216.743,-9.77681,-2.32065
80.9,135.453,216.502,-9.75287,-2.41877
81,134.481,216.25,-9.72795,-2.51664
81.1,133.51,215.989,-9.70204,-2.61424
81.2,132.543,215.717,-9.67514,-2.71158
81.3,131.578,215.436,-9.64727,-2.80864
81.4,130.616,215.146,-9.61841,-2.90541
81.5,129.658,214.846,-9.58859,-3.00188
81.6,128.702,214.536,-9.55779,-3.09804
81.7,127.749,214.217,-9.52602,-3.19389
81.8,126.8,213.888,-9.49328,-3.2894
81.9,125.854,213.549,-9.45959,-3.38458
82,124.911,213.201,-9.42494,-3.4794
82.1,123.972,212.844,-9.38933,-3.57388
82.2,123.037,212.477,-9.35277,-3.66798
82.3,122.106,212.101,-9.31526,-3.7617
82.4,121.178,211.715,-9.27682,-3.85504
82.5,120.254,211.321,-9.23743,-3.94798
82.6,119.335,210.917,-9.19711,-4.04052
82.7,118.419,210.503,-9.15585,-4.13264
82.8,117.508,210.081,-9.11368,-4.22434
82.9,116.601,209.649,-9.07058,-4.3156
83,115.698,209.209,-9.02656,-4.40642
83.1,114.8,208.759,-8.98163,-4.49679
83.2,113.906,208.3,-8.93579,-4.58669
83.3,113.017,207.833,-8.88906,-4.67612
83.4,112.133,207.356,-8.84142,-4.76508
83.5,111.254,206.871,-8.79289,-4.85354
83.6,110.379,206.377,-8.74347,-4.94151
83.7,109.51,205.874,-8.69317,-5.02896
83.8,108.646,205.362,-8.64199,-5.11591
83.9,107.787,204.842,-8.58994,-5.20232
84,106.933,204.313,-8.53703,-5.28821
84.1,106.085,203.776,-8.48325,-5.37355
84.2,105.242,203.23,-8.42862,-5.45833
84.3,104.405,202.676,-8.37313,-5.54256
84.4,103.573,202.113,-8.31681,-5.62622
84.5,102.747,201.542,-8.25965,-5.70931
84.6,101.927,200.963,-8.20165,-5.79181
84.7,101.113,200.376,-8.14283,-5.87371
84.8,100.304,199.78,-8.08319,-5.95501
84.9,99.502,199.176,-8.02274,-6.03571
85,98.7059,198.565,-7.96148,-6.11578
85.1,97.9159,197.945,-7.89942,-6.19523
85.2,97.1323,197.318,-7.83656,-6.27404
85.3,96.355,196.683,-7.77292,-6.35221
85.4,95.5841,196.04,-7.7085,-6.42973
85.5,94.8198,195.389,-7.64331,-6.5066
85.6,94.0621,194.731,-7.57734,-6.58279
85.7,93.311,194.065,-7.51062,-6.65832
85.8,92.5667,193.392,-7.44314,-6.73316
85.9,91.8292,192.711,-7.37492,-6.80731
86,91.0986,192.023,-7.30596,-6.88077
86.1,90.375,191.328,-7.23626,-6.95352
86.2,89.6584,190.625,-7.16584,-7.02557
86.3,88.9489,189.915,-7.09471,-7.09689
86.4,88.2466,189.199,-7.02286,-7.16749
86.5,87.5516,188.475,-6.95032,-7.23736
86.6,86.8639,187.744,-6.87707,-7.30649
86.7,86.1836,187.007,-6.80314,-7.37487
86.8,85.5107,186.262,-6.72854,-7.4425
86.9,84.8454,185.511,-6.65325,-7.50937
87,84.1877,184.754,-6.57731,-7.57547
87.1,83.5376,183.99,-6.50071,-7.6408
87.2,82.8953,183.219,-6.42346,-7.70535
87.3,82.2607,182.442,-6.34557,-7.76912
87.4,81.634,181.659,-6.26705,-7.83209
87.5,81.0152,180.87,-6.18791,-7.89427
87.6,80.4044,180.074,-6.10815,-7.95564
87.7,79.8016,179.273,-6.02778,-8.0162
87.8,79.2069,178.465,-5.94682,-8.07594
87.9,78.6204,177.652,-5.86526,-8.13486
88,78.0421,176.832,-5.78312,-8.19296
88.1,77.4721,176.007,-5.70041,-8.25021
88.2,76.9103,175.177,-5.61713,-8.30663
88.3,76.357,174.34,-5.5333,-8.36221
88.4,75.8121,173.499,-5.44892,-8.41693
88.5,75.2757,172.652,-5.364,-8.4708
88.6,74.7479,171.799,-5.27855,-8.52381
88.7,74.2286,170.942,-5.19258,-8.57595
88.8,73.718,170.079,-5.1061,-8.62722
88.9,73.2161,169.211,-5.01911,-8.67761
89,72.7229,168.338,-4.93163,-8.72712
89.1,72.2386,167.461,-4.84366,-8.77575
89.2,71.763,166.578,-4.75522,-8.82348
89.3,71.2964,165.691,-4.6663,-8.87032
89.4,70.8387,164.8,-4.57693,-8.91626
89.5,70.39,163.904,-4.48712,-8.9613
89.6,69.9503,163.003,-4.39686,-9.00542
89.7,69.5197,162.098,-4.30617,-9.04864
89.8,69.0982,161.189,-4.21506,-9.09093
89.9,68.6858,160.276,-4.12353,-9.13231
90,68.2827,159.359,-4.03161,-9.17276
90.1,67.8888,158.437,-3.93929,-9.21228
90.2,67.5041,157.512,-3.84659,-9.25087
90.3,67.1287,156.583,-3.75351,-9.28852
90.4,66.7627,155.651,-3.66007,-9.32524
90.5,66.4061,154.715,-3.56627,-9.36101
90.6,66.0589,153.775,-3.47213,-9.39583
90.7,65.7211,152.832,-3.37765,-9.4297
90.8,65.3928,151.886,-3.28285,-9.46262
90.9,65.0741,150.937,-3.18773,-9.49459
91,64.7648,149.984,-3.0923,-9.52559
91.1,64.4652,149.028,-2.99657,-9.55564
91.2,64.1751,148.07,-2.90056,-9.58472
91.3,63.8947,147.109,-2.80427,-9.61283
91.4,63.6239,146.145,-2.70771,-9.63997
91.5,63.3628,145.178,-2.6109,-9.66614
91.6,63.1115,144.209,-2.51383,-9.69133
91.7,62.8698,143.237,-2.41653,-9.71555
91.8,62.6379,142.264,-2.319,-9.73879
91.9,62.4158,141.287,-2.22125,-9.76105
92,62.2034,140.309,-2.12329,-9.78232
92.1,62.0009,139.329,-2.02514,-9.80261
92.2,61.8083,138.347,-1.92679,-9.82191
92.3,61.6254,137.363,-1.82827,-9.84023
92.4,61.4525,136.377,-1.72957,-9.85755
92.5,61.2894,135.39,-1.63072,-9.87389
92.6,61.1362,134.401,-1.53172,-9.88923
92.7,60.993,133.41,-1.43258,-9.90357
92.8,60.8596,132.419,-1.33331,-9.91693
92.9,60.7362,131.426,-1.23392,-9.92928
93,60.6228,130.432,-1.13442,-9.94064
93.1,60.5193,129.436,-1.03483,-9.951
93.2,60.4258,128.44,-0.935144,-9.96036
93.3,60.3423,127.444,-0.835381,-9.96872
93.4,60.2687,126.446,-0.735549,-9.97609
93.5,60.2051,125.448,-0.635658,-9.98245
93.6,60.1516,124.449,-0.535718,-9.98781
93.7,60.108,123.45,-0.43574,-9.99217
93.8,60.0744,122.45,-0.335733,-9.99553
93.9,60.0509,121.45,-0.235707,-9.99789
94,60.0373,120.45,-0.135673,-9.99925
94.1,60.0337,119.451,-0.0356404,-9.9996
94.2,60.0402,118.451,0.0643808,-9.99896
94.3,60.0566,117.451,0.164381,-9.99731
94.4,60.083,116.451,0.264349,-9.99467
94.5,60.1195,115.452,0.364276,-9.99103
94.6,60.1659,114.454,0.464151,-9.98639
94.7,60.2223,113.456,0.563966,-9.98075
94.8,60.2886,112.458,0.663708,-9.97411
94.9,60.365,111.462,0.76337,-9.96648
95,60.4513,110.466,0.86294,-9.95785
95.1,60.5475,109.471,0.96241,-9.94823
95.2,60.6537,108.477,1.06177,-9.93762
95.3,60.7698,107.485,1.16101,-9.92601
95.4,60.8958,106.493,1.26011,-9.91342
95.5,61.0317,105.503,1.35908,-9.89984
95.6,61.1775,104.515,1.45789,-9.88527
95.7,61.3332,103.528,1.55655,-9.86972
95.8,61.4987,102.542,1.65503,-9.85318
95.9,61.674,101.559,1.75334,-9.83567
96,61.8591,100.577,1.85146,-9.81717
96.1,62.0541,99.5974,1.94937,-9.7977
96.2,62.2588,98.6196,2.04708,-9.77725
96.3,62.4732,97.6441,2.14457,-9.75583
96.4,62.6974,96.6707,2.24183,-9.73344
96.5,62.9313,95.6997,2.33886,-9.71009
96.6,63.1749,94.7311,2.43563,-9.68577
96.7,63.4281,93.7651,2.53215,-9.66048
96.8,63.6909,92.8017,2.62841,-9.63424
96.9,63.9634,91.841,2.72438,-9.60704
97,64.2454,90.8831,2.82008,-9.57889
97.1,64.5369,89.9281,2.91547,-9.54979
97.2,64.838,88.9761,3.01057,-9.51974
97.3,65.1485,88.0272,3.10535,-9.48875
97.4,65.4685,87.0816,3.1998,-9.45681
97.5,65.7979,86.1392,3.29393,-9.42394
97.6,66.1367,85.2002,3.38771,-9.39014
97.7,66.4848,84.2646,3.48114,-9.35541
97.8,66.8422,83.3326,3.57422,-9.31975
97.9,67.2089,82.4043,3.66692,-9.28316
98,67.5848,81.4798,3.75925,-9.24566
98.1,67.9699,80.559,3.85119,-9.20725
98.2,68.3642,79.6422,3.94274,-9.16792
98.3,68.7676,78.7295,4.03388,-9.12769
98.4,69.1801,77.8208,4.1246,-9.08655
98.5,69.6015,76.9164,4.21491,-9.04452
98.6,70.032,76.0162,4.30478,-9.00159
98.7,70.4714,75.1204,4.39421,-8.95778
98.8,70.9198,74.2291,4.48319,-8.91308
98.9,71.3769,73.3424,4.57172,-8.8675
99,71.8429,72.4603,4.65978,-8.82105
99.1,72.3177,71.5829,4.74737,-8.77372
99.2,72.8011,70.7103,4.83447,-8.72553
99.3,73.2932,69.8427,4.92108,-8.67648
99.4,73.7939,68.98,5.00719,-8.62658
99.5,74.3032,68.1224,5.09279,-8.57582
99.6,74.821,67.27,5.17788,-8.52422
99.7,75.3472,66.4228,5.26244,-8.47178
99.8,75.8819,65.581,5.34647,-8.41851
99.9,76.4249,64.7446,5.42995,-8.3644
100,76.9762,63.9136,5.51289,-8.30948
100.1,77.5357,63.0882,5.59527,-8.25373
100.2,78.1034,62.2685,5.67708,-8.19718
100.3,78.6792,61.4545,5.75832,-8.13982
100.4,79.2631,60.6464,5.83898,-8.08165
100.5,79.855,59.8441,5.91906,-8.0227
100.6,80.4549,59.0478,5.99853,-7.96295
100.7,81.0626,58.2576,6.0774,-7.90243
100.8,81.6782,57.4735,6.15566,-7.84112
100.9,82.3015,56.6955,6.2333,-7.77905
101,82.9326,55.9239,6.31031,-7.71621
101.1,83.5712,55.1587,6.38669,-7.65262
101.2,84.2175,54.3998,6.46242,-7.58827
101.3,84.8712,53.6475,6.53751,-7.52318
101.4,85.5324,52.9018,6.61194,-7.45735
101.5,86.201,52.1627,6.68571,-7.39079
101.6,86.8769,51.4304,6.75881,-7.32351
101.7,87.56,50.7048,6.83123,-7.25551
101.8,88.2503,49.9861,6.90296,-7.1868
101.9,88.9477,49.2744,6.97401,-7.11738
102,89.6521,48.5697,7.04435,-7.04726
102.1,90.3635,47.872,7.114,-6.97646
102.2,91.0818,47.1815,7.18293,-6.90497
102.3,91.8069,46.4982,7.25114,-6.83281
102.4,92.5388,45.8222,7.31863,-6.75998
102.5,93.2773,45.1536,7.38538,-6.68648
102.6,94.0225,44.4924,7.4514,-6.61234
102.7,94.7741,43.8386,7.51668,-6.53754
102.8,95.5323,43.1924,7.5812,-6.46211
102.9,96.2968,42.5538,7.64497,-6.38604
103,97.0676,41.9228,7.70798,-6.30935
103.1,97.8446,41.2996,7.77022,-6.23205
103.2,98.6277,40.6842,7.83168,-6.15413
103.3,99.417,40.0767,7.89237,-6.07562
103.4,100.212,39.477,7.95227,-5.99651
103.5,101.013,38.8853,8.01137,-5.91681
103.6,101.82,38.3017,8.06968,-5.83654
103.7,102.633,37.7261,8.12719,-5.7557
103.8,103.451,37.1587,8.18389,-5.67429
103.9,104.275,36.5995,8.23978,-5.59233
104,105.105,36.0485,8.29484,-5.50983
104.1,105.94,35.5058,8.34909,-5.42679
104.2,106.78,34.9715,8.4025,-5.34322
104.3,107.626,34.4456,8.45508,-5.25913
104.4,108.476,33.9281,8.50682,-5.17452
104.5,109.332,33.4192,8.55771,-5.08941
104.6,110.193,32.9188,8.60776,-5.00381
104.7,111.058,32.427,8.65695,-4.91771
104.8,111.929,31.9439,8.70529,-4.83114
104.9,112.804,31.4695,8.75276,-4.7441
105,113.684,31.0038,8.79936,-4.65659
105.1,114.569,30.547,8.84509,-4.56864
105.2,115.458,30.0989,8.88995,-4.48023
105.3,116.351,29.6598,8.93392,-4.39139
105.4,117.249,29.2296,8.97701,-4.30213
105.5,118.151,28.8083,9.01921,-4.21244
105.6,119.057,28.3961,9.06052,-4.12235
105.7,119.967,27.9929,9.10093,-4.03185
105.8,120.881,27.5988,9.14044,-3.94096
105.9,121.799,27.2139,9.17905,-3.84969
106,122.721,26.8381,9.21675,-3.75804
106.1,123.646,26.4715,9.25354,-3.66603
106.2,124.575,26.1141,9.28941,-3.57366
106.3,125.507,25.766,9.32437,-3.48094
106.4,126.443,25.4272,9.3584,-3.38789
106.5,127.382,25.0978,9.39151,-3.2945
106.6,128.325,24.7777,9.42369,-3.2008
106.7,129.27,24.467,9.45493,-3.10678
106.8,130.219,24.1657,9.48525,-3.01247
106.9,131.17,23.874,9.51463,-2.91786
107,132.124,23.5917,9.54307,-2.82296
107.1,133.081,23.3189,9.57056,-2.72779
107.2,134.041,23.0557,9.59711,-2.63236
107.3,135.003,22.802,9.62272,-2.53667
107.4,135.968,22.5579,9.64737,-2.44074
107.5,136.935,22.3235,9.67107,-2.34457
107.6,137.905,22.0986,9.69382,-2.24817
107.7,138.876,21.8835,9.71561,-2.15155
107.8,139.85,21.678,9.73645,-2.05472
107.9,140.825,21.4822,9.75632,-1.95769
108,141.803,21.2962,9.77523,-1.86048
108.1,142.782,21.1199,9.79318,-1.76308
108.2,143.763,20.9533,9.81016,-1.66551
108.3,144.746,20.7966,9.82617,-1.56778
108.4,145.73,20.6496,9.84121,-1.4699
108.5,146.716,20.5124,9.85529,-1.37188
108.6,147.702,20.385,9.86839,-1.27372
108.7,148.691,20.2675,9.88052,-1.17544
108.8,149.68,20.1598,9.89168,-1.07704
108.9,150.67,20.0619,9.90186,-0.978544
109,151.661,19.9739,9.91106,-0.87995
109.1,152.653,19.8958,9.91929,-0.78127
109.2,153.646,19.8275,9.92654,-0.682515
109.3,154.639,19.7692,9.93281,-0.583693
109.4,155.633,19.7207,9.9381,-0.484815
109.5,156.627,19.6821,9.94242,-0.38589
109.6,157.621,19.6534,9.94575,-0.286928
109.7,158.616,19.6346,9.9481,-0.187938
109.8,159.611,19.6257,9.94948,-0.0889299
109.9,160.606,19.6267,9.94987,0.0100867
110,161.601,19.6376,9.94928,0.109102
110.1,162.596,19.6584,9.94772,0.208107
110.2,163.59,19.6891,9.94517,0.307092
110.3,164.585,19.7298,9.94164,0.406046
110.4,165.578,19.7802,9.93713,0.504961
110.5,166.571,19.8406,9.93164,0.603827
110.6,167.564,19.9109,9.92518,0.702635
110.7,168.556,19.991,9.91774,0.801374
110.8,169.547,20.081,9.90931,0.900035
110.9,170.537,20.1809,9.89992,0.998608
111,171.526,20.2906,9.88954,1.09708
111.1,172.513,20.4102,9.87819,1.19545
111.2,173.5,20.5395,9.86587,1.29371
111.3,174.485,20.6787,9.85258,1.39184
111.4,175.469,20.8277,9.83831,1.48983
111.5,176.451,20.9865,9.82308,1.58768
111.6,177.432,21.155,9.80687,1.68537
111.7,178.411,21.3333,9.7897,1.7829
111.8,179.388,21.5213,9.77157,1.88026
111.9,180.363,21.7191,9.75247,1.97743
112,181.337,21.9265,9.7324,2.07441
112.1,182.308,22.1436,9.71138,2.17119
112.2,183.277,22.3704,9.6894,2.26776
112.3,184.243,22.6068,9.66647,2.36411
112.4,185.208,22.8528,9.64258,2.46023
112.5,186.169,23.1084,9.61774,2.55611
112.6,187.129,23.3736,9.59195,2.65174
112.7,188.085,23.6483,9.56521,2.74712
112.8,189.039,23.9325,9.53753,2.84222
112.9,189.99,24.2262,9.50891,2.93705
113,190.938,24.5294,9.47935,3.0316
113.1,191.883,24.842,9.44885,3.12585
113.2,192.824,25.164,9.41743,3.21979
113.3,193.763,25.4953,9.38507,3.31343
113.4,194.698,25.836,9.35178,3.40674
113.5,195.63,26.186,9.31757,3.49972
113.6,196.558,26.5452,9.28244,3.59236
113.7,197.483,26.9137,9.24639,3.68465
113.8,198.404,27.2913,9.20943,3.77658
113.9,199.321,27.6781,9.17155,3.86814
114,200.234,28.0741,9.13277,3.95933
114.1,201.143,28.4791,9.09309,4.05013
114.2,202.049,28.8931,9.05251,4.14054
114.3,202.95,29.3162,9.01103,4.23054
114.4,203.847,29.7482,8.96866,4.32014
114.5,204.739,30.1891,8.9254,4.40931
114.6,205.627,30.6389,8.88126,4.49805
114.7,206.511,31.0976,8.83624,4.58636
114.8,207.39,31.565,8.79034,4.67422
114.9,208.264,32.0412,8.74358,4.76162
115,209.134,32.526,8.69595,4.84856
115.1,209.999,33.0195,8.64745,4.93503
115.2,210.858,33.5216,8.5981,5.02101
115.3,211.713,34.0323,8.54789,5.10651
115.4,212.563,34.5514,8.49684,5.19151
115.5,213.407,35.079,8.44495,5.276
115.6,214.247,35.615,8.39221,5.35998
115.7,215.081,36.1594,8.33865,5.44343
115.8,215.909,36.712,8.28425,5.52636
115.9,216.732,37.2729,8.22904,5.60874
116,217.549,37.8419,8.173,5.69058
116.1,218.361,38.4191,8.11616,5.77187
116.2,219.167,39.0044,8.05851,5.85259
116.3,219.967,39.5976,8.00005,5.93273
116.4,220.761,40.1989,7.9408,6.0123
116.5,221.549,40.808,7.88076,6.09128
116.6,222.331,41.425,7.81994,6.16967
116.7,223.107,42.0497,7.75834,6.24746
116.8,223.876,42.6822,7.69596,6.32463
116.9,224.639,43.3223,7.63282,6.40119
117,225.396,43.97,7.56892,6.47712
117.1,226.147,44.6253,7.50426,6.55241
117.2,226.891,45.288,7.43886,6.62707
117.3,227.628,45.9581,7.37271,6.70108
117.4,228.359,46.6355,7.30582,6.77443
117.5,229.082,47.3202,7.23821,6.84712
117.6,229.799,48.0121,7.16988,6.91914
117.7,230.509,48.7112,7.10083,6.99049
117.8,231.213,49.4173,7.03106,7.06115
117.9,231.909,50.1304,6.9606,7.13111
118,232.598,50.8504,6.88944,7.20038
118.1,233.279,51.5773,6.81759,7.26895
118.2,233.954,52.311,6.74506,7.3368
118.3,234.621,53.0514,6.67185,7.40393
118.4,235.281,53.7985,6.59797,7.47034
118.5,235.933,54.5521,6.52343,7.53601
118.6,236.578,55.3121,6.44824,7.60095
118.7,237.215,56.0787,6.3724,7.66514
118.8,237.845,56.8515,6.29592,7.72858
118.9,238.467,57.6306,6.2188,7.79126
119,239.081,58.416,6.14107,7.85318
